IDSTUD,IDSCHOOL,TOTWGTS,IS18C_plan_capacity,ASDAGE,SEX_female,IS34_lang,prnt_ed_M,IS17G_miss_meals,IS01_prop_sch_time,IS09_comm_modes,IS21_teach_sup,IS18E_adult_help,IS14A,IS14C,IS14K,IS17A,IS17C,IS17E,IS25A,IS25B,IS25C,IS25D,IS25E,IS25F,IS25G,IS25H,IS25J
11580118,1158,5.314480452488687,2,13,1,1,5,2,1,1,2.75,3,3,3,1,2,1,1,3,1,2,2,1,1,1,4,1
11580119,1158,5.314480452488687,2,12.92,1,1,4,1,1,2,1.75,2,4,2,4,3,4,1,3,1,2,4,4,4,3,4,4
11580120,1158,5.314480452488687,3,12.08,1,1,5,1,1,3,3,3,2,3,2,4,1,1,3,3,2,3,2,2,2,3,3
11590101,1159,16.79160646153846,2,12.08,0,1,5,1,2,3,3.25,3,2,3,1,4,3,1,4,1,4,1,1,1,3,2,1
11590102,1159,16.79160646153846,2,12.67,0,1,4.5,1,1,2,3,3,3,2,4,2,3,2,1,1,2,3,3,3,2,3,2
11590103,1159,16.79160646153846,,13,0,1,,,2,,,,,,,,,,,,,,,,,,
11590104,1159,16.79160646153846,3,13.42,0,1,,,2,2,3.25,2,3,2,2,,,,,,,,,,,,
11590105,1159,16.79160646153846,2,14.75,0,1,4.5,1,1,3,3.25,1,1,4,2,4,1,1,4,3,4,2,2,1,2,3,2
11590106,1159,16.79160646153846,,13.17,0,1,,,,,,,,,,,,,,,,,,,,,
11590107,1159,16.79160646153846,2,13,0,1,5,1,1,4,3,3,2,2,2,1,3,2,2,3,2,3,2,1,2,3,1
11590108,1159,16.79160646153846,2,12.92,0,1,4,3,1,2,2.75,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2
11590109,1159,16.79160646153846,3,13.33,0,1,3,1,1,2,3,3,2,2,2,4,1,1,3,2,3,2,2,2,2,3,2
11590110,1159,16.79160646153846,2,12.5,0,1,5,2,1,3,3.5,3,3,4,2,1,2,3,3,1,4,1,2,2,3,3,2
11590111,1159,16.79160646153846,3,13.25,1,1,5,1,1,4,3.5,3,2,3,2,4,1,2,3,3,3,2,2,2,3,3,2
11590112,1159,16.79160646153846,2,12.92,1,1,3,1,1,0,2.75,2,3,2,2,4,1,1,2,1,2,2,2,2,2,2,1
11590113,1159,16.79160646153846,2,13.25,1,1,3,3,1,1,2.75,1,3,3,3,2,2,3,2,2,2,2,2,2,2,3,2
11590114,1159,16.79160646153846,3,12.58,1,1,5,2,1,4,3.25,3,2,3,2,2,2,2,2,2,2,3,2,3,2,4,2
11590115,1159,16.79160646153846,3,13.25,1,1,4,2,1,1,4,2,2,4,1,1,1,1,4,3,2,1,2,1,1,4,1
11590116,1159,16.79160646153846,,12.92,1,1,,,1,,,,,,,,,,,,,,,,,,
11590117,1159,16.79160646153846,1,13,1,1,3.5,1,1,2,3,3,4,1,4,1,3,3,1,1,1,4,4,4,4,4,4
11590118,1159,16.79160646153846,1,13.58,1,1,5,2,1,2,2.5,2,2,2,,3,2,1,3,3,3,4,4,4,4,4,4
11590119,1159,16.79160646153846,2,13.5,1,1,1,1,1,3,2.75,2,2,2,4,4,1,1,3,2,2,4,4,4,3,3,3
11590120,1159,16.79160646153846,2,12.83,1,1,4,1,1,1,2.75,2,2,3,2,4,2,1,3,2,2,3,2,3,2,2,2
11600101,1160,24.16234126923077,2,12.92,1,1,2.5,1,1,1,3,2,3,2,3,4,1,1,2,2,2,4,4,4,4,4,4
11600102,1160,24.16234126923077,2,13.83,1,1,3.5,1,1,3,3.75,3,3,3,2,2,2,1,3,4,3,2,1,1,3,3,1
11600103,1160,24.16234126923077,1,13.83,1,1,3,4,1,1,3,2,2,3,4,3,4,2,3,4,2,2,4,4,4,4,4
11600105,1160,24.16234126923077,3,13.5,1,1,3,3,1,1,2.5,2,2,3,3,4,3,2,3,3,3,3,3,2,3,3,2
11600106,1160,24.16234126923077,2,12.08,1,1,4.5,1,1,3,3.25,2,2,2,2,3,4,1,1,1,3,4,4,4,4,2,2
11600107,1160,24.16234126923077,2,13.42,1,1,4,2,1,3,3.5,3,2,3,3,3,2,1,2,2,2,2,2,3,2,3,3
11600108,1160,24.16234126923077,2,13.17,1,1,,4,1,2,2,2,2,2,2,4,2,2,1,1,1,3,3,4,2,3,2
11600109,1160,24.16234126923077,2,13.25,1,1,5,1,1,4,3,3,2,2,2,4,2,1,3,2,2,3,3,2,2,3,2
11600110,1160,24.16234126923077,2,13.5,1,1,3.5,3,5,2,3,2,2,3,3,3,2,1,2,2,2,3,3,3,4,4,3
11600111,1160,24.16234126923077,2,12.67,1,1,4,1,1,3,3.25,2,2,3,3,4,2,1,1,2,1,3,2,1,3,3,2
11600112,1160,24.16234126923077,3,12.92,0,1,3,3,1,3,3.25,3,2,3,2,1,4,3,4,4,4,4,4,4,4,4,4
11600113,1160,24.16234126923077,1,13.92,0,1,3.5,2,5,1,3,2,2,3,3,3,1,3,3,2,3,1,1,1,1,3,1
11600114,1160,24.16234126923077,2,13.67,0,1,5,4,1,4,3.5,1,2,3,3,4,2,1,1,2,1,4,4,2,4,1,4
11600115,1160,24.16234126923077,2,12.67,0,1,5,4,1,3,3,2,1,1,1,4,1,2,1,2,4,2,2,3,4,4,3
11600116,1160,24.16234126923077,2,13.08,0,1,4,1,2,1,2.25,3,2,2,4,1,1,1,4,4,4,4,4,4,3,4,4
11600117,1160,24.16234126923077,2,13.33,0,1,3,1,5,3,3,,4,4,1,4,4,1,3,4,2,1,1,1,1,1,1
11600118,1160,24.16234126923077,2,13.25,0,1,5,3,1,3,3,2,3,3,3,2,2,2,3,3,3,3,3,3,3,3,2
11600119,1160,24.16234126923077,3,13.17,0,1,3,4,5,4,3,2,2,3,1,4,3,3,3,,2,3,2,3,3,2,4
11600120,1160,24.16234126923077,2,13.5,0,1,,2,2,1,2.75,1,2,2,2,2,2,1,2,2,2,3,3,2,3,3,3
11610101,1161,15.42495123076923,1,13.92,0,1,3.5,1,1,1,2.25,2,4,2,4,3,1,1,4,4,4,2,4,4,3,4,4
11610102,1161,15.42495123076923,2,16.92,0,1,5,1,1,0,3.5,3,2,3,4,2,3,1,4,4,4,3,3,3,3,3,3
11610104,1161,15.42495123076923,1,14.67,0,1,1.5,2,1,1,3.25,3,3,2,4,1,2,2,4,3,3,3,3,3,2,4,2
11610105,1161,15.42495123076923,3,13.83,0,1,5,1,1,4,2,3,2,2,4,2,2,1,2,2,2,3,4,2,4,4,1
11610106,1161,15.42495123076923,3,14.67,0,1,5,2,1,4,3.25,3,1,3,4,2,2,2,4,4,4,4,4,4,4,4,4
11610107,1161,15.42495123076923,3,14.92,0,1,4,2,1,2,3.25,2,2,3,4,3,1,2,4,4,4,4,3,3,3,4,3
11610108,1161,15.42495123076923,1,13.25,0,1,3,2,1,4,3,3,1,2,4,3,1,2,2,2,2,4,3,3,4,2,2
11610109,1161,15.42495123076923,2,12,0,1,5,2,1,1,3.75,3,1,3,3,3,2,1,3,2,2,4,3,3,4,4,3
11610110,1161,15.42495123076923,3,13.25,0,1,4.5,1,1,2,2.5,2,3,3,3,4,2,1,2,2,2,3,3,4,4,4,3
11610111,1161,15.42495123076923,3,13.17,1,1,2.5,2,1,2,2.75,2,3,2,3,4,3,1,3,2,3,2,3,3,2,3,2
11610112,1161,15.42495123076923,2,13.25,1,1,1.5,2,1,0,2.25,2,3,3,3,4,1,3,3,4,3,2,3,2,3,4,4
11610113,1161,15.42495123076923,3,13.75,1,1,3,4,1,2,3,3,2,3,3,3,4,2,4,3,3,3,2,2,2,3,3
11610114,1161,15.42495123076923,3,13.58,1,1,4,1,1,0,4,3,1,4,4,1,1,1,4,4,4,4,4,4,1,1,1
11610115,1161,15.42495123076923,3,12.92,1,1,3.5,2,1,1,3.5,3,3,3,4,2,3,1,4,3,4,2,2,4,3,4,3
11610116,1161,15.42495123076923,2,13.67,1,1,5,1,1,1,3.75,2,3,4,2,1,1,1,3,3,3,3,3,3,3,3,3
11610117,1161,15.42495123076923,2,17.25,1,1,2,2,3,1,2.75,2,2,3,4,2,2,2,3,3,2,2,3,3,3,3,3
11610118,1161,15.42495123076923,2,14.67,1,1,1,,1,,3,,,3,,4,,,3,,,,,,,,
11610119,1161,15.42495123076923,2,13.92,1,1,4,1,1,1,2.25,2,4,3,4,1,3,3,3,1,1,3,4,3,3,3,1
11620101,1162,11.02529270769231,2,13.42,0,1,5,2,5,4,3.25,3,2,3,3,2,1,3,3,3,3,3,3,2,4,4,3
11620102,1162,11.02529270769231,1,12.92,0,1,2,1,1,3,2.5,2,3,2,4,4,1,3,3,2,2,3,3,3,3,4,3
11620103,1162,11.02529270769231,3,14.67,0,1,3,1,1,1,2.5,3,3,4,1,3,1,1,1,1,1,1,1,1,1,4,4
11620104,1162,11.02529270769231,1,13.67,0,1,3,4,1,3,3.25,3,3,2,3,1,1,4,3,2,3,3,1,3,4,3,4
11620105,1162,11.02529270769231,1,14.92,0,1,3,3,1,1,3,2,2,3,3,2,2,2,3,2,2,3,3,2,3,3,4
11620106,1162,11.02529270769231,1,13.42,0,1,4,2,1,3,2.5,3,2,2,2,2,1,1,3,3,3,3,3,3,3,3,2
11620107,1162,11.02529270769231,1,12.42,0,1,2,3,2,4,2,1,4,3,1,4,4,2,3,2,1,2,3,1,3,1,2
11620108,1162,11.02529270769231,3,15.58,0,1,5,2,1,4,3.75,3,2,3,2,3,4,3,3,3,3,3,2,2,3,3,3
11620109,1162,11.02529270769231,1,13.25,0,1,5,1,1,3,2.75,1,1,3,4,1,4,2,1,1,1,2,2,3,4,3,3
11620110,1162,11.02529270769231,3,14,0,1,5,2,5,3,3.25,3,3,3,2,1,4,2,3,2,3,3,3,3,2,3,4
11620111,1162,11.02529270769231,1,13.67,0,1,4.5,2,1,1,3.25,2,1,4,3,2,4,2,2,2,2,2,3,3,2,3,3
11620112,1162,11.02529270769231,3,12.08,0,1,3.5,1,1,2,3.25,3,2,3,2,3,3,1,4,3,3,2,3,2,2,4,2
11620113,1162,11.02529270769231,1,15,0,1,2,4,1,4,3.25,1,3,3,3,4,4,4,4,4,2,2,2,2,3,4,4
11620114,1162,11.02529270769231,1,13.58,0,1,2.5,3,3,3,2.5,1,2,3,4,1,1,2,1,1,1,4,4,4,4,4,4
11620115,1162,11.02529270769231,2,13.33,1,1,3.5,3,1,0,2.75,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3
11620116,1162,11.02529270769231,1,15.08,1,1,5,2,1,4,2,3,3,2,4,3,2,2,2,3,2,3,3,3,3,3,3
11620117,1162,11.02529270769231,3,13.33,1,1,4.5,2,1,2,3.25,3,2,3,2,4,1,1,4,4,4,1,2,3,1,2,3
11620118,1162,11.02529270769231,2,13.17,1,1,5,1,5,4,2.75,2,3,3,4,4,4,3,4,4,4,4,4,4,4,4,4
11620119,1162,11.02529270769231,2,13.33,1,1,4.5,2,1,3,3.25,3,2,3,1,4,1,1,4,4,4,2,2,3,2,4,1
11620120,1162,11.02529270769231,3,13.67,1,1,3,2,1,2,3.25,2,1,3,1,2,1,1,3,2,4,3,1,1,3,4,1
11630102,1163,30.11538276923077,2,12.17,0,1,5,1,1,3,3,1,2,3,2,4,1,1,2,2,2,2,2,2,2,3,2
11630104,1163,30.11538276923077,3,13.5,0,1,5,1,1,2,3.25,3,1,3,1,4,1,1,3,3,3,3,3,3,3,4,4
11630105,1163,30.11538276923077,1,13.25,0,1,3.5,4,1,4,3.25,3,4,3,3,4,3,4,3,2,3,2,2,2,2,3,2
11630106,1163,30.11538276923077,1,13.5,0,1,4,1,2,2,3,3,1,1,4,2,3,3,1,2,2,1,3,1,1,1,2
11630107,1163,30.11538276923077,2,12,0,1,4,1,1,4,3.25,3,2,2,1,3,1,1,4,4,4,2,2,2,2,2,2
11630109,1163,30.11538276923077,2,12,0,1,3,1,1,4,3.75,2,3,2,2,4,1,1,3,2,3,1,1,,2,3,1
11630110,1163,30.11538276923077,2,13.17,0,1,4,2,1,3,3,2,3,3,2,4,1,1,4,4,4,3,3,3,3,4,2
11630111,1163,30.11538276923077,3,16.5,0,1,4,4,2,0,3.5,2,4,4,2,3,3,4,3,3,4,4,3,3,3,4,2
11630112,1163,30.11538276923077,3,12,0,1,3,3,2,3,2.75,1,2,1,4,2,2,2,4,3,3,3,4,3,4,1,4
11630114,1163,30.11538276923077,2,13.33,1,1,4.5,1,1,4,3,2,3,2,2,4,1,1,3,3,3,3,3,3,3,3,3
11630117,1163,30.11538276923077,1,12.83,1,1,3,1,1,1,2.75,1,3,1,3,2,3,3,2,2,2,3,3,3,3,2,4
11630118,1163,30.11538276923077,2,14.58,1,1,2,1,1,0,2.75,2,3,3,4,1,1,1,3,3,3,2,2,2,2,2,2
11630120,1163,30.11538276923077,2,13.83,1,1,3.5,4,1,1,3,2,2,4,1,4,1,1,3,1,3,1,1,1,1,3,2
11640101,1164,15.94343907692308,2,13.67,0,1,4,2,1,1,2.75,2,2,3,2,2,1,2,2,2,2,3,3,3,3,2,1
11640102,1164,15.94343907692308,3,13.83,0,1,4,2,1,1,3,2,3,3,2,2,3,2,2,2,2,3,2,3,3,3,2
11640103,1164,15.94343907692308,2,15.25,0,1,3.5,2,1,2,3,3,2,3,2,1,2,2,2,1,2,4,3,3,4,3,3
11640104,1164,15.94343907692308,2,13.25,0,1,3.5,2,1,4,2.75,3,2,2,2,2,1,2,3,3,3,2,2,2,2,3,2
11640105,1164,15.94343907692308,3,13.42,0,1,5,4,1,4,3.5,3,3,3,3,4,1,1,3,3,3,3,3,3,3,3,3
11640106,1164,15.94343907692308,3,14.92,0,1,1,3,3,4,2.5,1,4,4,3,1,2,2,4,3,4,2,4,4,4,3,2
11640107,1164,15.94343907692308,2,13,1,1,1.5,1,1,3,2.25,2,2,2,3,4,1,2,3,1,3,2,3,3,2,3,4
11640108,1164,15.94343907692308,2,12.08,1,1,3.5,1,1,4,2.25,2,2,2,3,4,2,2,3,1,3,2,3,3,2,3,4
11640109,1164,15.94343907692308,2,13.5,1,1,2.5,1,1,3,2.75,2,3,3,2,2,1,1,3,2,2,3,3,2,2,3,3
11640110,1164,15.94343907692308,3,11.5,1,1,5,2,1,3,3,2,2,3,2,3,3,2,3,1,4,2,2,2,2,4,2
11640111,1164,15.94343907692308,2,13.25,1,1,3,1,1,2,3,2,2,4,2,4,1,1,3,4,3,2,2,2,4,4,2
11640112,1164,15.94343907692308,3,13.33,1,1,5,1,1,0,3.25,2,2,4,4,1,1,1,4,4,4,4,4,4,4,1,1
11650102,1165,25.51599968627452,,12.42,0,1,,,2,,,,,,,,,,,,,,,,,,
11650103,1165,25.51599968627452,1,13.5,0,1,2.5,2,1,4,2.75,3,4,1,4,4,1,2,2,2,2,4,4,4,4,4,4
11650104,1165,25.51599968627452,2,13.67,0,1,5,2,1,2,2.75,2,2,3,2,2,2,2,2,3,3,2,2,2,2,3,3
11650105,1165,25.51599968627452,2,13.75,0,1,3.5,1,4,3,3.25,2,2,2,4,2,3,1,2,3,3,3,4,3,2,4,3
11650106,1165,25.51599968627452,1,12.17,0,1,4.5,1,3,3,1.75,1,4,2,4,1,2,3,2,2,2,4,4,3,4,4,2
11650107,1165,25.51599968627452,1,13.58,0,1,3.5,2,1,2,2.75,2,2,3,3,4,2,1,3,3,3,3,3,3,2,3,2
11650108,1165,25.51599968627452,3,12.75,0,1,,2,3,2,3.25,2,3,3,2,4,2,1,,,,,,,,,
11650109,1165,25.51599968627452,2,13.42,0,1,4.5,1,1,4,3.25,2,3,3,1,3,1,1,2,1,2,2,2,3,3,4,2
11650110,1165,25.51599968627452,,13.17,0,1,,,1,2,,,,,,,,,,,,,,,,,
11650111,1165,25.51599968627452,2,12.17,0,1,5,2,1,2,3.5,3,2,2,3,1,2,,4,4,4,4,4,4,4,4,4
11650112,1165,25.51599968627452,,13.25,1,1,2,,1,0,,,,,,,,,,,,,,,,,
11650114,1165,25.51599968627452,2,13.58,1,1,5,1,1,1,3.25,1,2,4,2,4,1,1,3,4,3,2,3,2,,,4
11650115,1165,25.51599968627452,2,13.33,1,1,5,2,5,4,3.5,2,2,3,3,2,2,2,4,4,4,4,4,4,4,4,4
11650116,1165,25.51599968627452,1,15.92,1,1,5,1,1,2,2.25,3,3,2,3,2,1,2,2,2,2,3,2,2,2,3,3
11650117,1165,25.51599968627452,2,13.17,1,1,4.5,2,1,1,2.75,2,2,3,2,4,1,2,3,3,3,3,3,3,2,3,3
11650118,1165,25.51599968627452,2,14.25,1,1,5,3,4,3,2.75,2,3,2,3,4,2,2,2,2,2,2,3,3,3,3,2
11650120,1165,25.51599968627452,1,12.08,1,1,3.5,2,1,4,3,2,3,2,3,2,2,1,2,3,2,4,3,3,3,3,4
11660101,1166,39.75326666666666,3,14,0,2,3,4,5,3,3.6666667,3,3,2,4,2,3,2,4,4,3,3,2,2,3,3,4
11660103,1166,39.75326666666666,2,13.33,0,2,5,2,3,1,2.5,1,2,3,2,4,2,1,3,2,2,3,3,2,2,4,3
11660104,1166,39.75326666666666,1,14,0,2,4,1,3,0,2.5,3,3,3,4,4,1,3,1,1,1,1,1,1,1,4,1
11660105,1166,39.75326666666666,2,12.83,0,4,3,2,1,2,3,2,4,3,3,4,2,2,4,4,4,3,3,3,2,4,
11660107,1166,39.75326666666666,2,13.67,0,2,4,1,1,2,2.75,2,2,1,4,3,1,1,2,3,3,2,2,2,2,3,2
11660110,1166,39.75326666666666,2,13.67,0,2,4,1,1,2,3,2,2,4,1,3,4,1,2,1,4,2,4,4,1,4,2
11660112,1166,39.75326666666666,,13.08,0,2,5,,1,4,,,,,,,,,,,,,,,,,
11660113,1166,39.75326666666666,2,13.42,1,2,4.5,2,5,2,2.75,2,2,3,3,4,1,1,3,4,3,4,4,4,3,3,2
11660114,1166,39.75326666666666,,12.17,1,2,,,5,3,,,,,,,,,,,,,,,,,
11660115,1166,39.75326666666666,3,13,1,2,5,1,2,2,2.75,3,2,2,3,2,1,2,4,3,3,2,3,3,2,3,3
11670101,1167,19.29904736842105,3,12.83,0,2,4.5,1,1,2,3,2,3,3,4,4,2,2,2,2,2,2,2,3,1,4,4
11670102,1167,19.29904736842105,2,13.33,0,2,2.5,2,2,2,2.5,3,1,3,1,1,1,2,3,3,4,2,2,2,1,3,3
11670103,1167,19.29904736842105,3,13.75,1,2,4,1,1,3,3.25,1,2,2,2,2,2,2,4,4,3,1,2,2,1,4,3
11670104,1167,19.29904736842105,1,12.5,1,4,3,1,1,1,2.75,2,2,3,4,3,4,1,2,2,3,2,3,2,2,3,2
11670105,1167,19.29904736842105,2,13.17,1,4,5,1,1,2,3,2,2,3,3,3,3,1,2,2,2,2,3,3,3,2,3
11670106,1167,19.29904736842105,1,13.67,0,2,5,1,3,1,2,2,3,3,3,1,1,2,,,3,3,3,3,3,,
11670107,1167,19.29904736842105,,13.42,0,2,3,3,1,,,2,2,,,1,2,3,,4,,,,3,,4,2
11670108,1167,19.29904736842105,3,12.67,0,2,4.5,1,1,4,3.25,3,4,4,1,3,4,1,1,4,4,1,1,1,1,4,4
11670109,1167,19.29904736842105,3,13.5,1,2,4.5,1,1,0,3,3,2,2,3,2,2,1,2,2,2,3,3,3,2,3,3
11670110,1167,19.29904736842105,2,13.5,1,2,4.5,1,5,4,3.25,1,1,4,1,4,1,1,4,4,4,4,4,4,4,4,1
11670111,1167,19.29904736842105,2,12.92,1,2,1,4,2,1,3.25,1,2,4,1,2,2,2,2,4,3,4,4,3,3,4,4
11670112,1167,19.29904736842105,2,12.92,0,2,5,4,3,1,3,3,3,2,3,4,1,1,2,3,3,1,2,2,2,1,1
11670113,1167,19.29904736842105,2,13,0,2,5,1,1,1,1.5,3,2,2,2,4,4,1,3,1,2,3,2,3,2,3,1
11670114,1167,19.29904736842105,1,13.58,0,2,3,1,5,2,2.75,1,3,3,3,3,1,2,3,3,3,3,3,3,3,3,2
11670115,1167,19.29904736842105,2,13.42,1,2,4,2,1,3,3.25,3,2,3,1,4,1,1,4,4,4,2,2,2,2,2,1
11670116,1167,19.29904736842105,1,13.17,1,2,4,1,1,3,2.75,2,2,3,1,4,1,1,3,2,4,1,1,2,1,2,1
11670117,1167,19.29904736842105,2,12.83,1,2,5,1,3,2,2.5,2,2,2,3,2,2,1,3,2,2,2,2,3,3,3,3
11670119,1167,19.29904736842105,2,12.83,0,2,4,2,2,2,3,1,3,2,4,1,2,2,3,2,2,2,2,2,3,4,2
11670120,1167,19.29904736842105,1,12.75,0,2,3,1,1,1,3,2,3,4,3,2,3,3,2,2,2,3,2,2,2,3,2
11680101,1168,27.24232884210526,1,13.33,0,2,4,3,3,2,2.75,3,4,2,4,3,2,2,2,2,2,3,2,2,2,3,3
11680102,1168,27.24232884210526,2,13.42,0,2,3,1,1,1,3,2,2,3,3,3,1,2,2,2,3,2,2,2,2,3,2
11680103,1168,27.24232884210526,2,13.08,0,2,4.5,1,3,1,3.25,3,1,2,3,4,1,1,3,3,3,2,2,2,2,3,2
11680105,1168,27.24232884210526,2,13.75,0,2,5,1,5,1,3,2,3,3,4,4,2,1,2,3,3,4,4,1,1,4,1
11680106,1168,27.24232884210526,2,12.92,0,2,4.5,1,5,2,3.25,3,2,3,1,3,2,1,4,4,4,2,2,3,1,3,2
11680107,1168,27.24232884210526,3,13.42,1,2,4.5,2,1,2,3,3,3,1,3,2,3,1,3,2,3,4,4,4,3,4,2
11680108,1168,27.24232884210526,1,13.25,1,2,5,1,2,0,2.75,2,3,3,3,3,2,1,2,2,2,3,3,3,2,3,2
11680109,1168,27.24232884210526,2,12.67,0,2,5,3,4,1,2,3,3,2,4,3,1,2,4,4,4,4,3,2,2,4,2
11680110,1168,27.24232884210526,2,12.17,0,2,4,3,2,2,2.5,2,2,4,3,4,1,2,3,1,2,4,3,2,1,4,4
11680111,1168,27.24232884210526,1,12.25,0,2,5,1,1,0,3,3,3,2,4,3,2,2,3,3,2,3,3,4,2,4,3
11680112,1168,27.24232884210526,1,12.5,0,2,4,1,1,1,2.75,2,3,3,3,3,1,2,4,4,4,3,2,2,1,3,3
11680113,1168,27.24232884210526,1,13.5,1,2,4,1,3,1,3,2,3,3,4,2,3,2,2,2,2,4,4,4,4,3,4
11680114,1168,27.24232884210526,2,13.17,0,2,5,1,3,1,3,2,2,2,2,1,2,1,3,2,2,2,3,3,2,4,2
11680115,1168,27.24232884210526,2,13,1,4,5,1,5,2,2.5,1,4,3,4,3,4,1,3,1,2,4,4,4,2,4,4
11680116,1168,27.24232884210526,2,13.17,1,2,5,1,2,0,2,2,1,3,2,4,2,1,2,1,2,2,3,3,3,4,1
11680117,1168,27.24232884210526,2,12.33,1,2,4.5,1,1,1,2.75,3,3,3,4,4,3,1,2,1,2,3,4,4,4,4,3
11680118,1168,27.24232884210526,2,13.17,1,2,5,2,1,1,2.25,3,2,3,2,4,1,2,1,3,1,2,3,3,1,3,2
11680119,1168,27.24232884210526,,13.67,0,2,4,1,3,2,2.25,2,3,3,3,2,2,1,3,3,2,3,3,2,2,3,2
11680120,1168,27.24232884210526,2,13,1,2,5,1,1,0,3,3,3,2,3,3,1,2,2,2,2,3,2,3,4,3,2
11690101,1169,21.8956048,1,12,0,1,5,3,3,1,2.75,2,3,2,3,2,2,2,2,2,2,3,1,1,4,3,2
11690102,1169,21.8956048,3,13,0,1,4,1,5,2,3.25,2,1,3,1,4,1,1,4,4,3,1,1,1,1,3,1
11690103,1169,21.8956048,1,13.17,1,1,5,3,3,0,2.75,3,4,1,4,2,1,1,1,1,1,4,3,2,3,3,4
11690104,1169,21.8956048,2,12.92,1,1,4.5,3,5,0,2.75,2,1,1,3,3,3,3,2,3,3,3,3,3,3,3,3
11690105,1169,21.8956048,3,13.25,0,1,4,4,1,2,2.75,3,2,3,2,4,2,2,3,2,2,2,2,2,2,4,4
11690106,1169,21.8956048,1,12.92,0,1,4.5,1,1,4,2.75,3,3,2,3,2,2,2,2,2,2,3,3,3,3,3,3
11690107,1169,21.8956048,2,13.33,0,1,3,2,1,2,2.25,2,3,1,3,2,1,1,4,2,4,2,2,2,2,4,2
11690108,1169,21.8956048,3,13.42,1,1,3.5,1,5,1,2.5,3,2,2,2,3,4,1,3,3,3,2,2,2,2,4,2
11690109,1169,21.8956048,1,12.83,1,1,4,1,1,2,2.25,3,3,2,4,4,1,1,3,2,2,,2,2,3,3,4
11690110,1169,21.8956048,2,13,1,1,3,2,,4,2,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2
11690111,1169,21.8956048,2,15.75,0,1,1.5,2,2,3,2.25,2,2,3,1,2,2,2,2,2,2,1,1,1,2,1,1
11690112,1169,21.8956048,,13.25,0,1,4,1,2,3,2.25,2,3,2,3,3,1,2,3,3,3,2,2,2,3,3,3
11690113,1169,21.8956048,,12.92,0,1,,,1,2,,,,,,,,,,,,,,,,,
11690114,1169,21.8956048,2,13.83,0,1,4,1,1,3,2.5,2,3,3,3,3,3,1,2,2,2,2,2,2,2,3,2
11690115,1169,21.8956048,2,13.67,1,1,4,4,1,2,3,1,2,2,3,1,4,2,2,2,2,2,3,3,2,3,3
11690116,1169,21.8956048,3,12.92,1,1,4,2,1,3,2.75,2,,4,1,4,3,1,4,4,4,2,2,1,3,2,2
11690117,1169,21.8956048,2,13.42,1,1,3,1,1,2,2.5,2,2,3,2,3,2,2,2,2,3,3,2,2,3,4,4
11690118,1169,21.8956048,1,13.33,0,1,5,3,5,1,3,2,2,4,3,2,1,1,1,1,1,4,3,3,4,4,2
11690119,1169,21.8956048,3,12.67,0,1,3,1,1,3,3,2,1,3,1,4,3,1,3,3,3,2,2,2,1,1,1
11690120,1169,21.8956048,3,13.33,0,1,4.5,1,1,2,2,2,4,2,4,3,3,1,4,3,2,4,3,1,3,2,3
11710101,1171,23.60422505263158,2,13.17,0,2,,1,5,,3,3,2,3,3,4,2,1,2,3,3,2,2,4,3,1,2
11710102,1171,23.60422505263158,2,13.08,0,2,5,4,5,1,3,3,3,2,3,3,1,2,2,3,2,3,2,,3,2,3
11710103,1171,23.60422505263158,3,13.08,0,2,4,4,1,2,2.25,3,3,2,4,4,3,2,4,4,3,3,1,1,3,1,1
11710104,1171,23.60422505263158,3,12.75,0,2,4.5,2,1,1,3.25,3,2,3,2,2,2,2,3,3,3,2,2,2,2,3,2
11710106,1171,23.60422505263158,3,14.92,0,3,3,4,1,4,2.75,2,4,4,4,4,4,3,3,3,2,4,4,2,3,4,4
11710107,1171,23.60422505263158,3,12.42,0,2,4,2,1,1,2.75,2,2,2,3,3,2,3,2,2,2,3,2,3,3,3,4
11710108,1171,23.60422505263158,2,12.25,0,2,3.5,1,2,1,3.25,2,3,2,4,2,1,2,,,,,,,,,
11710109,1171,23.60422505263158,2,13.17,0,2,2,4,1,2,3,2,2,2,1,4,1,1,4,3,3,1,2,1,2,3,2
11710110,1171,23.60422505263158,2,13.08,0,2,3.5,3,1,4,2.5,2,3,3,4,3,3,3,4,4,4,4,4,4,4,4,4
11710111,1171,23.60422505263158,1,13.17,1,2,4.5,1,1,2,3,2,2,3,4,4,1,1,2,2,2,3,2,4,2,2,4
11710112,1171,23.60422505263158,,13.42,1,2,4,1,3,3,3.25,3,4,4,4,3,2,1,4,3,4,4,4,1,1,4,1
11710113,1171,23.60422505263158,2,13.58,1,2,,1,1,4,3.25,3,2,3,4,1,4,2,4,2,4,4,4,3,4,3,4
11710114,1171,23.60422505263158,2,14,1,2,4,1,1,3,3,1,2,2,3,4,4,2,3,3,3,2,3,3,2,4,4
11710115,1171,23.60422505263158,2,12.58,1,2,3.5,2,1,1,3,3,2,3,3,4,3,1,2,3,3,3,3,4,1,4,2
11710116,1171,23.60422505263158,2,13.42,1,2,5,1,1,2,3.25,2,2,3,3,3,1,2,3,3,3,2,3,3,3,3,2
